227142200,47.83236,-4.49161,1443653001
227142200,47.8323,-4.4915867,1443653004
227142200,47.832226,-4.49154,1443653007
227142200,47.832184,-4.4915085,1443653011
227142200,47.82843,-4.4997616,1443652403
227142200,47.8285,-4.499595,1443652408
227142200,47.828594,-4.4994717,1443652412
227142200,47.828648,-4.499417,1443652414
227142200,47.82873,-4.49936,1443652418
227142200,47.82882,-4.499318,1443652420
227142200,47.828995,-4.4992886,1443652425
227142200,47.834007,-4.491925,1443652692
227142200,47.834045,-4.491985,1443652693
227142200,47.834126,-4.493602,1443652735
227142200,47.834114,-4.4936466,1443652737
227142200,47.82843,-4.4997616,1443652403
227142200,47.8285,-4.499595,1443652408
227142200,47.828594,-4.4994717,1443652412
227142200,47.828648,-4.499417,1443652414
227142200,47.82873,-4.49936,1443652418
227142200,47.82882,-4.499318,1443652420
227142200,47.828995,-4.4992886,1443652425
227142200,47.834007,-4.491925,1443652692
227142200,47.834045,-4.491985,1443652693
227142200,47.834126,-4.493602,1443652735
227142200,47.834114,-4.4936466,1443652737
227142200,47.82843,-4.4997616,1443652403
227142200,47.8285,-4.499595,1443652408
227142200,47.828594,-4.4994717,1443652412
227142200,47.828648,-4.499417,1443652414
227142200,47.82873,-4.49936,1443652418
227142200,47.82882,-4.499318,1443652420
227142200,47.828995,-4.4992886,1443652425
227142200,47.834007,-4.491925,1443652692
227142200,47.834045,-4.491985,1443652693
227142200,47.834126,-4.493602,1443652735
227142200,47.834114,-4.4936466,1443652737
227142200,47.82843,-4.4997616,1443652403
227142200,47.8285,-4.499595,1443652408
227142200,47.828594,-4.4994717,1443652412
227142200,47.828648,-4.499417,1443652414
227142200,47.82873,-4.49936,1443652418
227142200,47.82882,-4.499318,1443652420
227142200,47.828995,-4.4992886,1443652425
227142200,47.834007,-4.491925,1443652692
227142200,47.834045,-4.491985,1443652693
227142200,47.834126,-4.493602,1443652735
227142200,47.834114,-4.4936466,1443652737
227142200,47.82843,-4.4997616,1443652403
227142200,47.8285,-4.499595,1443652408
227142200,47.828594,-4.4994717,1443652412
227142200,47.828648,-4.499417,1443652414
227142200,47.82873,-4.49936,1443652418
227142200,47.82882,-4.499318,1443652420
227142200,47.828995,-4.4992886,1443652425
227142200,47.834007,-4.491925,1443652692
227142200,47.834045,-4.491985,1443652693
227142200,47.834126,-4.493602,1443652735
227142200,47.834114,-4.4936466,1443652737
227142200,47.82843,-4.4997616,1443652403
227142200,47.8285,-4.499595,1443652408
227142200,47.828594,-4.4994717,1443652412
227142200,47.828648,-4.499417,1443652414
227142200,47.82873,-4.49936,1443652418
227142200,47.82882,-4.499318,1443652420
227142200,47.828995,-4.4992886,1443652425
227142200,47.834007,-4.491925,1443652692
227142200,47.834045,-4.491985,1443652693
227142200,47.834126,-4.493602,1443652735
227142200,47.834114,-4.4936466,1443652737
227142200,47.82843,-4.4997616,1443652403
227142200,47.8285,-4.499595,1443652408
227142200,47.828594,-4.4994717,1443652412
227142200,47.828648,-4.499417,1443652414
227142200,47.82873,-4.49936,1443652418
227142200,47.82882,-4.499318,1443652420
227142200,47.828995,-4.4992886,1443652425
227142200,47.834007,-4.491925,1443652692
227142200,47.834045,-4.491985,1443652693
227142200,47.834126,-4.493602,1443652735
227142200,47.834114,-4.4936466,1443652737
227142200,47.82843,-4.4997616,1443652403
227142200,47.8285,-4.499595,1443652408
227142200,47.828594,-4.4994717,1443652412
227142200,47.828648,-4.499417,1443652414
227142200,47.82873,-4.49936,1443652418
227142200,47.82882,-4.499318,1443652420
227142200,47.828995,-4.4992886,1443652425
227142200,47.834007,-4.491925,1443652692
227142200,47.834045,-4.491985,1443652693
227142200,47.834126,-4.493602,1443652735
227142200,47.834114,-4.4936466,1443652737
227142200,47.82843,-4.4997616,1443652403
227142200,47.8285,-4.499595,1443652408
227142200,47.828594,-4.4994717,1443652412
227142200,47.828648,-4.499417,1443652414
227142200,47.82873,-4.49936,1443652418
227142200,47.82882,-4.499318,1443652420
227142200,47.828995,-4.4992886,1443652425
227142200,47.834007,-4.491925,1443652692
227142200,47.834045,-4.491985,1443652693
227142200,47.834126,-4.493602,1443652735
227142200,47.834114,-4.4936466,1443652737
227142200,47.832558,-4.491695,1443652992
227142200,47.83251,-4.491687,1443652994
227142200,47.83236,-4.49161,1443653001
227142200,47.8323,-4.4915867,1443653004
227142200,47.832226,-4.49154,1443653007
227142200,47.832184,-4.4915085,1443653011
228931000,48.099056,-4.32078,1443653398
228931000,48.101635,-4.319968,1443653302
228931000,48.10153,-4.319948,1443653305
228931000,48.101353,-4.3199215,1443653311
228931000,48.10121,-4.3199034,1443653315
228931000,48.100864,-4.3198934,1443653325
228931000,48.1006,-4.319878,1443653332
228931000,48.100536,-4.31988,1443653335
228931000,48.09924,-4.3203416,1443653384
227142200,47.832558,-4.491695,1443652992
227142200,47.83251,-4.491687,1443652994
227142200,47.83236,-4.49161,1443653001
227142200,47.8323,-4.4915867,1443653004
227142200,47.832226,-4.49154,1443653007
227142200,47.832184,-4.4915085,1443653011
228931000,48.099056,-4.32078,1443653398
228931000,48.101635,-4.319968,1443653302
228931000,48.10153,-4.319948,1443653305
228931000,48.101353,-4.3199215,1443653311
228931000,48.10121,-4.3199034,1443653315
228931000,48.100864,-4.3198934,1443653325
228931000,48.1006,-4.319878,1443653332
228931000,48.100536,-4.31988,1443653335
228931000,48.09924,-4.3203416,1443653384
227142200,47.832558,-4.491695,1443652992
227142200,47.83251,-4.491687,1443652994
227142200,47.83236,-4.49161,1443653001
227142200,47.8323,-4.4915867,1443653004
227142200,47.832226,-4.49154,1443653007
227142200,47.832184,-4.4915085,1443653011
228931000,48.099056,-4.32078,1443653398
228931000,48.101635,-4.319968,1443653302
228931000,48.10153,-4.319948,1443653305
228931000,48.101353,-4.3199215,1443653311
228931000,48.10121,-4.3199034,1443653315
228931000,48.100864,-4.3198934,1443653325
228931000,48.1006,-4.319878,1443653332
228931000,48.100536,-4.31988,1443653335
228931000,48.09924,-4.3203416,1443653384
227142200,47.832558,-4.491695,1443652992
227142200,47.83251,-4.491687,1443652994
227142200,47.83236,-4.49161,1443653001
227142200,47.8323,-4.4915867,1443653004
227142200,47.832226,-4.49154,1443653007
227142200,47.832184,-4.4915085,1443653011
228931000,48.099056,-4.32078,1443653398
228931000,48.101635,-4.319968,1443653302
228931000,48.10153,-4.319948,1443653305
228931000,48.101353,-4.3199215,1443653311
228931000,48.10121,-4.3199034,1443653315
228931000,48.100864,-4.3198934,1443653325
228931000,48.1006,-4.319878,1443653332
228931000,48.100536,-4.31988,1443653335
