228190600,48.098637,-4.3268433,1443663606
228190600,48.098637,-4.32684,1443663617
228190600,48.098644,-4.3268332,1443663627
228190600,48.098648,-4.326825,1443663636
228190600,48.09865,-4.326822,1443663646
228190600,48.09865,-4.326822,1443663656
228190600,48.09865,-4.326823,1443663666
228190600,48.098648,-4.3268266,1443663696
228190600,48.098667,-4.3268166,1443663717
228190600,48.09865,-4.326832,1443663726
228190600,48.098648,-4.32685,1443663748
228190600,48.09865,-4.3268533,1443663756
228190600,48.098644,-4.32686,1443663776
228190600,48.09864,-4.326865,1443663787
228190600,48.09864,-4.3268733,1443663796
228190600,48.098625,-4.326875,1443663816
228190600,48.098633,-4.326875,1443663847
228190600,48.098633,-4.326872,1443663857
228190600,48.09864,-4.326865,1443663867
228190600,48.09866,-4.3268485,1443663876
228190600,48.098656,-4.326852,1443663887
228190600,48.09865,-4.326855,1443663897
228190600,48.098648,-4.32686,1443663907
228190600,48.098644,-4.326862,1443663916
228190600,48.09864,-4.32686,1443663927
228190600,48.098648,-4.3268566,1443663937
228190600,48.098648,-4.3268533,1443663947
228190600,48.098648,-4.326852,1443663956
228190600,48.098648,-4.326852,1443663967
228190600,48.098648,-4.3268533,1443663976
228190600,48.098644,-4.3268566,1443663987
228190600,48.098644,-4.3268585,1443663998
228190600,48.09864,-4.326862,1443664007
228190600,48.098644,-4.326865,1443664027
228190600,48.098648,-4.3268633,1443664036
228190600,48.098648,-4.326865,1443664047
228190600,48.09865,-4.326865,1443664076
228190600,48.098637,-4.3268433,1443663606
228190600,48.098637,-4.32684,1443663617
228190600,48.098644,-4.3268332,1443663627
228190600,48.098648,-4.326825,1443663636
228190600,48.09865,-4.326822,1443663646
228190600,48.09865,-4.326822,1443663656
228190600,48.09865,-4.326823,1443663666
228190600,48.098648,-4.3268266,1443663696
228190600,48.098667,-4.3268166,1443663717
228190600,48.09865,-4.326832,1443663726
228190600,48.098648,-4.32685,1443663748
228190600,48.09865,-4.3268533,1443663756
228190600,48.098644,-4.32686,1443663776
228190600,48.09864,-4.326865,1443663787
228190600,48.09864,-4.3268733,1443663796
228190600,48.098625,-4.326875,1443663816
228190600,48.098633,-4.326875,1443663847
228190600,48.098633,-4.326872,1443663857
228190600,48.09864,-4.326865,1443663867
228190600,48.09866,-4.3268485,1443663876
228190600,48.098656,-4.326852,1443663887
228190600,48.09865,-4.326855,1443663897
228190600,48.098648,-4.32686,1443663907
228190600,48.098644,-4.326862,1443663916
228190600,48.09864,-4.32686,1443663927
228190600,48.098648,-4.3268566,1443663937
228190600,48.098648,-4.3268533,1443663947
228190600,48.098648,-4.326852,1443663956
228190600,48.098648,-4.326852,1443663967
228190600,48.098648,-4.3268533,1443663976
228190600,48.098644,-4.3268566,1443663987
228190600,48.098644,-4.3268585,1443663998
228190600,48.09864,-4.326862,1443664007
228190600,48.098644,-4.326865,1443664027
228190600,48.098648,-4.3268633,1443664036
228190600,48.098648,-4.326865,1443664047
228190600,48.09865,-4.326865,1443664076
228190600,48.098637,-4.3268433,1443663606
228190600,48.098637,-4.32684,1443663617
228190600,48.098644,-4.3268332,1443663627
228190600,48.098648,-4.326825,1443663636
228190600,48.09865,-4.326822,1443663646
228190600,48.09865,-4.326822,1443663656
228190600,48.09865,-4.326823,1443663666
228190600,48.098648,-4.3268266,1443663696
228190600,48.098667,-4.3268166,1443663717
228190600,48.09865,-4.326832,1443663726
228190600,48.098648,-4.32685,1443663748
228190600,48.09865,-4.3268533,1443663756
228190600,48.098644,-4.32686,1443663776
228190600,48.09864,-4.326865,1443663787
228190600,48.09864,-4.3268733,1443663796
228190600,48.098625,-4.326875,1443663816
228190600,48.098633,-4.326875,1443663847
228190600,48.098633,-4.326872,1443663857
228190600,48.09864,-4.326865,1443663867
228190600,48.09866,-4.3268485,1443663876
228190600,48.098656,-4.326852,1443663887
228190600,48.09865,-4.326855,1443663897
228190600,48.098648,-4.32686,1443663907
228190600,48.098644,-4.326862,1443663916
228190600,48.09864,-4.32686,1443663927
228190600,48.098648,-4.3268566,1443663937
228190600,48.098648,-4.3268533,1443663947
228190600,48.098648,-4.326852,1443663956
228190600,48.098648,-4.326852,1443663967
228190600,48.098648,-4.3268533,1443663976
228190600,48.098644,-4.3268566,1443663987
228190600,48.098644,-4.3268585,1443663998
228190600,48.09864,-4.326862,1443664007
228190600,48.098644,-4.326865,1443664027
228190600,48.098648,-4.3268633,1443664036
228190600,48.098648,-4.326865,1443664047
228190600,48.09865,-4.326865,1443664076
228190600,48.098637,-4.3268433,1443663606
228190600,48.098637,-4.32684,1443663617
228190600,48.098644,-4.3268332,1443663627
228190600,48.098648,-4.326825,1443663636
228190600,48.09865,-4.326822,1443663646
228190600,48.09865,-4.326822,1443663656
228190600,48.09865,-4.326823,1443663666
228190600,48.098648,-4.3268266,1443663696
228190600,48.098667,-4.3268166,1443663717
228190600,48.09865,-4.326832,1443663726
228190600,48.098648,-4.32685,1443663748
228190600,48.09865,-4.3268533,1443663756
228190600,48.098644,-4.32686,1443663776
228190600,48.09864,-4.326865,1443663787
228190600,48.09864,-4.3268733,1443663796
228190600,48.098625,-4.326875,1443663816
228190600,48.098633,-4.326875,1443663847
228190600,48.098633,-4.326872,1443663857
228190600,48.09864,-4.326865,1443663867
228190600,48.09866,-4.3268485,1443663876
228190600,48.098656,-4.326852,1443663887
228190600,48.09865,-4.326855,1443663897
228190600,48.098648,-4.32686,1443663907
228190600,48.098644,-4.326862,1443663916
228190600,48.09864,-4.32686,1443663927
228190600,48.098648,-4.3268566,1443663937
228190600,48.098648,-4.3268533,1443663947
228190600,48.098648,-4.326852,1443663956
228190600,48.098648,-4.326852,1443663967
228190600,48.098648,-4.3268533,1443663976
228190600,48.098644,-4.3268566,1443663987
228190600,48.098644,-4.3268585,1443663998
228190600,48.09864,-4.326862,1443664007
228190600,48.098644,-4.326865,1443664027
228190600,48.098648,-4.3268633,1443664036
228190600,48.098648,-4.326865,1443664047
228190600,48.09865,-4.326865,1443664076
228190600,48.098637,-4.3268433,1443663606
228190600,48.098637,-4.32684,1443663617
228190600,48.098644,-4.3268332,1443663627
228190600,48.098648,-4.326825,1443663636
228190600,48.09865,-4.326822,1443663646
228190600,48.09865,-4.326822,1443663656
228190600,48.09865,-4.326823,1443663666
228190600,48.098648,-4.3268266,1443663696
228190600,48.098667,-4.3268166,1443663717
228190600,48.09865,-4.326832,1443663726
228190600,48.098648,-4.32685,1443663748
228190600,48.09865,-4.3268533,1443663756
228190600,48.098644,-4.32686,1443663776
228190600,48.09864,-4.326865,1443663787
228190600,48.09864,-4.3268733,1443663796
228190600,48.098625,-4.326875,1443663816
228190600,48.098633,-4.326875,1443663847
228190600,48.098633,-4.326872,1443663857
228190600,48.09864,-4.326865,1443663867
228190600,48.09866,-4.3268485,1443663876
228190600,48.098656,-4.326852,1443663887
228190600,48.09865,-4.326855,1443663897
228190600,48.098648,-4.32686,1443663907
228190600,48.098644,-4.326862,1443663916
228190600,48.09864,-4.32686,1443663927
228190600,48.098648,-4.3268566,1443663937
228190600,48.098648,-4.3268533,1443663947
228190600,48.098648,-4.326852,1443663956
228190600,48.098648,-4.326852,1443663967
228190600,48.098648,-4.3268533,1443663976
228190600,48.098644,-4.3268566,1443663987
228190600,48.098644,-4.3268585,1443663998
228190600,48.09864,-4.326862,1443664007
228190600,48.098644,-4.326865,1443664027
228190600,48.098648,-4.3268633,1443664036
228190600,48.098648,-4.326865,1443664047
228190600,48.09865,-4.326865,1443664076
228190600,48.098637,-4.3268433,1443663606
228190600,48.098637,-4.32684,1443663617
228190600,48.098644,-4.3268332,1443663627
228190600,48.098648,-4.326825,1443663636
228190600,48.09865,-4.326822,1443663646
228190600,48.09865,-4.326822,1443663656
228190600,48.09865,-4.326823,1443663666
228190600,48.098648,-4.3268266,1443663696
228190600,48.098667,-4.3268166,1443663717
228190600,48.09865,-4.326832,1443663726
228190600,48.098648,-4.32685,1443663748
228190600,48.09865,-4.3268533,1443663756
228190600,48.098644,-4.32686,1443663776
228190600,48.09864,-4.326865,1443663787
228190600,48.09864,-4.3268733,1443663796
228190600,48.098625,-4.326875,1443663816
228190600,48.098633,-4.326875,1443663847
228190600,48.098633,-4.326872,1443663857
228190600,48.09864,-4.326865,1443663867
228190600,48.09866,-4.3268485,1443663876
228190600,48.098656,-4.326852,1443663887
228190600,48.09865,-4.326855,1443663897
228190600,48.098648,-4.32686,1443663907
228190600,48.098644,-4.326862,1443663916
228190600,48.09864,-4.32686,1443663927
228190600,48.098648,-4.3268566,1443663937
228190600,48.098648,-4.3268533,1443663947
228190600,48.098648,-4.326852,1443663956
228190600,48.098648,-4.326852,1443663967
228190600,48.098648,-4.3268533,1443663976
228190600,48.098644,-4.3268566,1443663987
228190600,48.098644,-4.3268585,1443663998
228190600,48.09864,-4.326862,1443664007
228190600,48.098644,-4.326865,1443664027
228190600,48.098648,-4.3268633,1443664036
